0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,tempo,label
-42.392143,102.604164,-14.190657999999999,39.29345,10.124232000000001,10.750823,-3.7761686,15.222610999999999,-12.513761500000001,19.096785999999998,-12.852425,10.867258999999999,-8.415587,7.142338799999999,-3.324243,7.1703529999999995,-5.4164505,9.083635000000001,-3.8477410000000005,3.3844702000000004,-7.294822999999999,4.035876999999999,-9.139561,-0.6106941,-6.2874,1.7746915,-4.0373244,4.375007,-5.285711,-1.0160198,-3.7742313999999997,-0.039332625,-2.661408,-5.4748526,-3.6560605,0.59176123,-1.8473291,0.06680021,0.3891179,4.689779,-1.0026399,0.53275466,-2.547201,-3.13709,-5.655399,-3.0692005,-2.4396009999999997,-0.6562673000000001,-5.6983824,-0.20925206,7.730395,3.4029752999999996,-1.8780793000000002,-3.9691582000000003,-5.349131,1.0603316,0.11080762,4.0247173,2.1413132999999998,0.6735868,0.48499006,-3.3471336000000003,-0.39952558,1.104092,3.2004029999999997,3.8981373,1.46139,-2.5893035,-2.735951,3.023529,1.0566514,-4.690131,-3.5395067000000004,-3.2010653,0.8860226000000001,4.65304,4.1644034,5.984646,5.056069,1.3835483,-1.4340473,-0.28741550000000005,-1.5810378999999999,-0.14312316,1.1120383999999999,1.5507178,2.0350375,-1.4067708,-1.5882161,0.87243664,-2.077824,-1.8916096999999998,-1.582465,-1.1117084,0.06970989,0.46482962,0.36408415,0.25853285,-1.6686401000000002,-0.22595151,1.4000703,-0.22378009999999998,1.0483983000000001,1.0809547,0.7000542,0.73491234,-1.8503987000000002,-0.7756784000000001,-1.6013517,-1.9233589,0.21534969,-0.9577429000000001,0.7299266999999999,-0.6753486999999999,0.28328645,0.119463645,0.060135122,0.07216173,0.14377065,0.46228752,0.16274196,0.24820572,0.35965640000000004,0.16932699,0.22964057,0.10783542,99.38401442307692,5
-152.25417,111.713486,33.6411,36.24196,5.1607385,11.115514,-12.140765,15.968960000000001,-3.9649017,8.693814999999999,-5.2250834,6.4177217,-5.6067066,5.510509,-5.505346,3.073771,-4.496887,3.2072551,-2.951564,-0.88972104,-2.3855232999999996,2.489566,-2.248077,2.2841167,-2.1586363,1.6339313999999998,-0.59717226,0.9595621999999999,1.635689,4.191472,3.6258907,-3.2911042999999998,-4.453469999999999,-3.6327457,-6.4623099999999996,-2.8380826,-2.2320352000000003,-0.49328896,-0.9910226999999999,-1.1121353,-0.50366974,-1.6968895,-2.4557342999999996,-2.106688,0.07592197,-0.3181266,2.0427348999999997,-0.8350550999999999,-4.713419,-5.1815620000000004,0.12238952,-1.6936196,-7.401066999999999,-7.061700999999999,-2.2076964,-2.5369222000000002,-1.0837364999999999,3.2673907000000004,8.477116,4.5042696,-1.4085448,-2.4656358,-0.6940798,-4.2809258,-3.9034348,-1.5712413,-0.47888339999999996,-2.7657876,-4.078844999999999,0.94923896,0.8988289,-3.5788147000000006,-4.3002105,-3.1565060000000003,-1.4865085,0.54966515,1.0065665000000001,2.5914786,1.3303441999999999,-0.82355714,-1.6634967,-1.6933043999999997,-2.2874596,-2.492306,-1.5622033000000002,-0.22810023,-0.35649222,-0.19161720000000002,-1.9233763,-0.8047701,0.25957146,1.1211395,0.44990236,-1.0326201,0.6745631,0.37191904,-0.82357293,-1.2176027,-0.87920254,-0.46138367,0.62179583,-0.64801586,-0.35694227,-0.21536599,0.57966626,-0.6111595000000001,-1.5009053999999997,-1.058074,-1.8989218,-1.4685986,-1.6500793000000002,-1.5916518999999998,0.52279794,0.6400361,0.15346205,0.09777311,0.22954770000000002,0.2034967,0.11917944,0.35543415,0.20818603,0.4302896,0.42101955,0.4738259,0.61183274,0.19377401,129.19921875,5
-12.831727,83.6972,-41.870987,62.637363,13.241779999999999,20.482319,-13.286593,18.351349,-11.897855,7.843803,-9.66533,14.607869,-12.561975,1.3125446000000003,-6.0325994000000005,4.8801455,-8.093734,1.9546942999999999,-6.0556583,6.8589406,-8.648378,0.821039,-3.6211385999999997,-0.024083046,-5.5553436,-2.1059843999999996,-2.8525132999999996,-0.71449906,-2.9178326,1.9383351999999998,-1.226205,0.3159815,-5.294631,-1.0633108999999998,-2.0671194,1.1007776000000002,-0.04888275,0.7001537,-1.3513893999999997,-3.0256882000000003,-1.3679603,-0.8080111,-1.6360763,1.6265718999999998,1.4866645,1.456748,-1.5003183999999998,-0.6652246,-1.074915,-0.8577468,-1.10861,-2.0658402,-2.6003682999999995,-1.7642273000000002,-1.7575028999999998,-0.40377688,-1.2061556999999998,-0.9879456,-0.11332963,-1.6788224999999999,-1.5639676000000002,-1.877618,-0.9724381,-1.0111771,0.28058293,-0.49922416,0.7982434,-0.19785671,-1.9348435000000002,-2.4994571,-0.23583494,-0.19890507,1.3052753000000001,-1.1994386000000001,-0.5305996000000001,-0.922373,-1.2516966999999999,-0.86575127,-2.1010593999999996,-1.4507447,-3.094313,-3.3495476,-1.1337652,-1.3311193000000001,1.0444555,1.7428988,2.2947512000000003,3.0923524,0.55079406,0.042179555,-0.77236,-0.43734428,-0.74019015,-0.1671618,-0.32970288,0.16725703,0.3951672,0.43899953,-0.12449107,-0.45577559999999995,-0.85800403,0.31814109999999995,-0.76140153,0.77552015,-0.49922489999999997,0.6397739,-0.24426398,-0.20508268,-0.23536375,-0.010146892,0.9053995000000001,-0.25389263,0.5627597,-0.49661896,0.10610138,0.21804424,0.20195845,0.56611574,0.16676794,0.15067282,0.25038773,0.181722,0.27079856,0.14273606,0.32236153,0.18058944,123.046875,5
-121.96333999999999,126.96178400000001,-5.594374,40.820145000000004,-2.919245,16.050394,-15.164363,9.462064,-15.2926655,0.70884573,-9.97402,3.3691008,-10.767192,0.77875096,-9.808859,2.7754464,-8.957653,-0.589023,-5.7730927,-0.8147361,-5.289822,2.431668,-4.6246805,-3.8020291,-5.5698037000000005,-0.94833046,-2.2780075,-0.49556276,-2.7044387000000003,-2.9391766,-4.1567826,0.20164421,-2.1698785,-2.8772101,-3.0133264,-3.4521341,-0.5495688,-1.9416004,-2.4026918,-2.3175209999999997,3.4117568,2.3341672000000004,-1.2676313999999997,-2.4436865,-1.2850482,-2.3722713,-4.244053,-2.458973,2.6861224,3.9869468,-2.1633804,-5.403775700000001,-2.1102061,-0.7212441999999999,-1.7430338,-2.0432253,-1.115881,-3.1729083,-3.4300512999999997,-1.7232192,1.2958566,2.1214072999999996,1.264947,1.8228513,0.86491793,-2.413914,-1.6631171999999999,0.7123103,-1.6264343,-5.045504599999999,-2.6211681000000002,0.8080351,2.3948257,2.1636927000000004,-0.93664163,-3.0102444,-2.7579937,-3.9483016,-4.0674043,-1.5204055,1.6369628,2.0631623,0.5831967,0.17966636,0.4463548,-0.27093703,-1.9018887,-2.1025317,-0.9019693999999999,-0.36814070000000004,-1.136312,-1.1286073,-1.7621281000000002,-1.4623715,-0.17978606,0.16634238,0.97155684,-0.41259432,0.15739106,0.6585908,0.7771442,0.24127822,0.422729,0.04519415,0.3323571,0.5019364000000001,-0.12200857,0.13775992,0.19919372,0.6954794,0.94322926,0.37060428,0.012697851000000001,-0.36815065,0.14003775,0.43334743,0.13940178,0.12019724400000001,0.36465266,0.106699765,0.32314277,0.09977902,0.25450185,0.19185534,0.11904546,0.3041219,129.19921875,5
-340.27985,124.74988,46.247078,33.059,27.430689,7.1873655,-2.7206593,2.4156654,-1.1253381000000002,-7.835477,-4.424126599999999,3.3017336999999998,-0.48501036,-7.853963,-3.849814,3.6900494,5.7506695,5.2941546,0.7129193,1.3128002,6.5352206,3.6356544,-1.741972,0.7763163000000001,4.8260565,0.44055685,-2.0462606,1.7665264999999999,0.55852944,-4.697205,-5.4981985,-1.6424291000000002,1.0661155,-2.0206096000000002,-3.3630128,-0.4930219,0.080928475,-0.6692085,-0.5419053,-0.6219446999999999,-0.30380666,1.2591288,0.6547093,-2.0799136000000003,-1.6010686,-1.1033966999999998,-1.7287209,0.5094599,0.41385537,-2.1193147,-0.44921753,3.6372957,3.608489,0.6148811,-1.7824328,-3.4288955000000003,-2.8495414,-1.3932083999999998,-0.88336265,-0.8684502000000001,-2.3268387,-2.6885282999999998,-1.4240743,-1.3671931,-0.69454455,-0.43855506,-2.023112,-1.615821,1.8167148999999998,2.5051227000000003,-0.7539576,-2.307688,-1.1049416,-0.097079225,0.5974038,1.1676122,0.9726359,0.66608155,0.56545484,0.549071,0.40498936,0.37902352,-0.24968933,-0.41564453,0.4764544,0.5898066999999999,-0.44710043,-1.0893943000000001,0.18754283,0.91737664,0.036957807999999995,0.19267185,1.0347844000000002,0.59658283,-0.16557108,-0.012618913999999998,0.23660721,-0.59840405,-1.5377032,-0.6231781999999999,0.9079894000000001,0.9196273000000001,0.7645637,1.3583478,1.1302919,0.52985185,0.009587503,-0.8256288,-0.8805700999999999,-0.06795654400000001,0.1842233,0.08092925,0.58945537,0.80775136,0.38276818,0.21815673,0.3240813,0.16989197,0.2329676,0.47429058,0.16844265,0.28595296,0.10772963,0.113300174,0.21041511,0.24003538,89.10290948275862,5
-57.3425,137.26764,-31.109517999999998,50.05189,3.383308,16.364601,-6.606457700000001,10.053068,-7.834210000000001,10.868456,-7.6433089999999995,6.047352,-10.291758999999999,-1.6115892,-5.0310497000000005,1.9155080000000002,-11.893732,0.20888203,-2.4641425999999997,-1.232259,-7.287006,0.22306109999999998,-2.6790125,-3.3723927000000002,-4.947508,-1.6929072,5.793111,6.659006599999999,-4.0078797,1.618716,-0.908042,-5.024824,-2.6062276,-4.850131,-1.1884723,-2.8927739,-2.1223032,-3.2776377,-3.4461453,1.8581123,4.0076594,-0.37513047,-3.8733902000000002,1.6120872,1.8705692999999999,-1.7522763,-4.0248574999999995,0.11872139599999999,4.9089975,-2.908127,-10.204641,-8.022136,-1.0184138,4.0543569999999995,3.4260523000000003,1.7535616000000003,-1.070685,-3.3902307,-4.9599423,-5.3428483,-1.4953923,2.7296147,3.3094096,0.5340929,-0.25196707,-2.7870595000000002,-2.9850543,1.8529633,1.7472825,-3.5893032999999996,-3.8671977999999996,-0.3563103,1.9815325000000001,3.2260897,2.0489843,-4.295802,-6.482553,-3.5186083,-1.1921774,-1.9345108,0.6286541999999999,5.549542,5.522522400000001,2.2261896,0.3988716,-0.14865956,-3.475367,-3.3800662000000004,0.08541804,-0.8999706000000001,-0.2818182,1.518751,0.31154633,-0.7847550999999999,0.06451131,0.45872357,0.7159494000000001,-1.2498473,-2.3464475,0.4964703,1.4714614,-0.1548715,0.6043544,-0.39816847,-1.4148370000000001,-0.30586440000000004,-0.124860376,-0.48710293,-0.6014409000000001,0.59746563,1.6941613999999998,0.5788718,-0.3088783,-0.17640060000000002,0.09585683,0.22780026,0.21748988,0.13981962,0.37515962,0.13340199,0.25940599999999997,0.090687744,0.24449837,0.36801344,0.1349705,0.3404796,107.666015625,5
-26.875925,86.9255,-34.14925,51.786682,0.20929348,21.06684,-9.159284,17.898863000000002,-10.443508,8.747164,-7.967771000000001,15.102977,-13.790942000000001,4.7957253,-8.2052765,7.559197,-9.139774000000001,1.2669896999999999,-6.510278700000001,4.2076607,-6.941475,1.705164,-2.3355040000000002,0.9488305,-5.799216700000001,-2.2365005,-3.9825477999999994,-2.1186032000000004,-3.4856844,1.9396383000000001,-1.5017341,-0.7897387,-4.9736967000000005,-1.0126802,-1.0075357,0.45323235,-1.6096708999999998,0.935175,-2.572796,-2.3289747000000003,-4.1007333,-2.484369,-0.8660151,1.9047585999999999,1.8772648999999997,2.580197,0.0899906,-0.9190130999999999,-4.13494,-1.9841026999999998,-0.7196001999999999,-2.5026052000000005,-2.9423682999999996,-0.9435568999999999,-1.3014091,-1.8498106,-1.5134326,-1.0094993,-0.6104503000000001,-1.428419,-2.2584097,-2.6325896,-1.5476903,-0.14230904,1.0900858999999998,0.45139876,1.6196612,0.39160138,-2.9823362999999996,-1.4730121999999999,0.44587743,0.89159226,1.423255,-0.29123005,-0.4843612,-1.5542854,0.37178406,-0.4139486,-1.9657525000000002,-1.0427680000000001,-1.8727598,-2.7943385,-1.2348994,-1.4599458,0.3985864,0.1839131,1.0611153,2.214983,0.91491365,0.4492299,-0.016269271999999998,-0.38445947,-0.46508765,-0.63117296,-0.073030695,-0.49167997,-0.08871684,0.17421722,-0.16655932,-0.14575261,-0.3004814,0.25697848,-0.7325491,1.2259229999999999,-0.40956020000000004,0.75396305,0.10421867,-0.47791615,-0.79147965,-0.056841377,-0.08043063,-0.27134016,0.44792494,-1.1790626,0.130984,0.26023668,0.1848794,0.39857146,0.120370924,0.17460662,0.3732771,0.21687475,0.32926208,0.13446770000000002,0.2073223,0.116752855,129.19921875,5
1.644838,96.415886,-37.273205,53.702445999999995,-15.700560999999999,9.367881,-4.9998913,10.392661,-12.2343,14.861641,-11.535112,8.967165,-8.320332,3.5628263999999996,-8.281034,7.709886,-8.758865,5.735246,-2.4322364,-0.64211905,-5.6246247,2.8781354,-5.161235,2.4809737000000003,-4.0828385,-2.0303153999999997,-4.4186735,-4.688713,-8.352897,-4.3157873,-5.2803629999999995,-2.3482678,-6.472444,-4.137903700000001,-1.9264321,0.91139156,-1.5380883,0.6371926,-4.0336366,-4.045995,-3.6824656000000004,-2.7580721,-3.3150826,-4.183433,-3.1582987,0.1236851,-1.4082718,1.6149287,3.102315,-3.5563192000000003,-3.7666872000000002,-0.32464840000000006,-0.49937440000000005,2.3750756,-1.115882,-2.1344306,-1.9030977,-2.4713874,-1.1690935,0.67683375,-0.45697835,0.91664475,0.7748341,-1.7497039,-2.5246232,-3.1173433999999998,-2.8244617,0.04921649,1.4064299999999998,-1.8747466,0.6490196999999999,1.3785676000000002,0.26806486,0.7259207,-0.17386867,-0.59108865,-1.255419,-3.4663644000000002,-1.1580453000000002,-1.3902287,-0.9110084999999999,0.16708843,-0.750689,-0.7342857,-0.9499329,-1.3497843999999999,-1.7025371999999999,-1.9516543000000002,-1.1375011,-0.49032962,1.334574,0.8607216000000001,0.51359206,0.40548584,-0.2165299,-0.61699134,-0.2008026,0.62805456,-0.63262683,-0.5737979999999999,0.22802834,0.35096467,0.52209187,0.37204509999999996,0.30086040000000003,0.36389315,-0.17550589,0.11152403,0.34399256,0.057096012,0.30924809999999997,0.24140966,0.29266688,-1.5331521000000001,0.1892303,0.32713485,0.38744658,0.08961729,0.16137362,0.06922017,0.30116516,0.39491898,0.15817541,0.27611375,0.099890925,0.104375534,95.703125,5
-20.569466000000002,77.24396,-23.218576000000002,59.950557999999994,6.7136765,16.399141,-10.050332000000001,20.231707,-9.366338,7.925942,-6.3692665,15.318036,-12.621471000000001,3.2828282999999994,-9.24258,7.703988000000001,-7.9687405,3.4263693999999996,-3.6508385999999997,8.624286,-6.2949405,1.4733344,-3.0600686,-0.8479785,-5.2874417000000005,0.19210608,-3.4697022000000004,1.1709086000000002,-4.4840965,0.46113056,-1.1857058,-0.12046158,-4.474646,0.9300705,-2.5940192000000004,1.2539632,0.5930356999999999,1.6918011000000002,0.8393207,-1.2531195,-1.7123426,-1.656498,-3.5111102999999995,0.72791487,1.3343909999999999,3.0943978,-0.22261758,0.48922202,-1.8262606,-1.3587978,-1.953538,-0.6016047,-0.9772417999999999,-0.7137587,-0.9926925,-1.3205227,-1.3855482,-1.4484178,-0.9856795,-1.2377,-1.8793380000000002,-0.794582,-0.8289154000000001,0.25401697,0.057297815,0.8083292,0.04680402,1.4193963,-0.22687279,-0.23016113,-0.1907561,-0.6093019000000001,0.2961654,-1.5960242,-0.9213131999999999,-1.2471148,-0.8901889000000001,-0.12693444,-0.07791859,-0.28986883,-1.6513904,-0.6790522,-0.14016418,-0.6937886,-0.501814,-1.6842593000000001,-0.9880391,-0.059283532,-0.9402069,0.26825956,-1.0827482,-0.16414107,-0.90411353,-0.77646685,-0.6625666,-0.8243345,-0.25903356,-0.353385,0.20053746,-0.05024371,-0.28209984,0.10264896,-0.8050253,0.36161408,-0.8251076999999999,0.2674446,-0.38186359999999997,0.50691617,0.32500947,0.29063743,0.7566369000000001,-0.46530828,0.562638,-0.82255465,0.29899842,0.335915,0.24363601,0.33855113,0.19145611,0.29365265,0.41094777,0.353352,0.64794767,0.34226707,0.3068618,0.28496444,86.1328125,5
-16.849005,82.51088,-70.64055,39.2595,-9.527099,18.806911,-21.720024,20.99446,-3.2704413,8.216125,-6.5966277,13.366907000000001,-9.256783500000001,6.340102,-7.320403999999999,11.648591999999999,-6.192744,-0.69734573,-2.4916424999999998,4.876425,-7.407525,-1.5442233,-12.061072,1.8121203999999997,-3.4524825,2.7492228,-8.96481,-2.0436031999999997,1.8078138,-3.3881898,-13.596613,-3.4093182,-3.8879375,3.2890742,5.709594999999999,4.5336986,-4.231089,-5.559778,-6.9558406,-2.9184357999999997,-1.9049686000000001,-0.34852743,-6.407692400000001,-3.4966745,-1.9867376,-0.32717687,2.7626452,3.2325265,-6.741991499999999,-9.514567999999999,-0.81018025,4.9515758000000005,0.59534043,-5.065759,-2.2014150000000003,-1.6171275,-3.9287765,-3.1503887,-2.1709056,-1.1954648,-1.7616710999999998,-2.2485998,-8.205416,-8.477739999999999,-3.3013034,-0.86855644,1.493797,9.074800999999999,13.995722,8.18856,-4.833755,-5.754686,-0.8449648000000001,0.22409616,0.36991933,1.9201584999999999,0.20190394,-0.7148855,-2.6446383,-1.2793366000000002,0.9639903000000001,0.08300242,-0.424626,-1.6732863000000002,-3.7856852999999995,-1.6806945,1.1854022,0.8161371000000001,-2.3773062,-2.8571807999999996,2.0136468,2.1402717,-0.04138199,-1.5336211000000002,-0.7004981,-2.5162847000000004,-1.1977360000000001,1.7534502,-0.024195256000000002,-3.8429828,-1.4929123,2.0286493,1.8995881999999997,-0.9196033000000001,-1.0716926000000002,0.8460828000000001,1.3238212999999999,0.64425623,-0.3601891,0.7898864999999999,-0.10147811,-0.6118295,-0.15247466,-1.0328143,0.2168235,0.10202865,0.506815,0.094628714,0.09144888,0.12394522,0.19219095,0.77772003,0.13716397,0.15643741,0.10662582,0.29160956,103.359375,5
